symbol,organ_name,en_organ_name,exchange,type,id
DHM,CTCP Thương mại và Khai thác Khoáng sản Dương Hiếu,Duong Hieu Trading and Mining Joint Stock Company,HOSE,stock,1
CT3,CTCP Đầu tư và Xây dựng Công trình 3,Project 3 Construction and Investment Joint Stock Company,UPCOM,stock,1
IDI,CTCP Đầu tư và Phát triển Đa Quốc Gia - IDI,I.D.I International Development and Investment Corporation,HOSE,stock,1
FOX,CTCP Viễn thông FPT,FPT Telecom Joint Stock Company,UPCOM,stock,1
C22,CTCP 22,22 Joint Stock Company,UPCOM,stock,1
TRS,CTCP Vận tải và Dịch vụ Hàng hải,Tracimexco - Supply Chains and Agency Services Joint stock company,UPCOM,stock,1
VGG,Tổng Công ty cổ phần May Việt Tiến,Viet Tien Garment Corporation,UPCOM,stock,1
BLF,CTCP Thủy sản Bạc Liêu,Bac Lieu Fisheries Joint Stock Company,UPCOM,stock,1
DCS,CTCP Tập đoàn EDX,EDX Holding Joint Stock Company,UPCOM,stock,1
DDB,CTCP Thương mại và Xây dựng Đông Dương,Dong Duong Construction and Trading Joint Stock Company,UPCOM,stock,1
PNP,CTCP Tân Cảng - Phú Hữu,Phu Huu - Newport Corporation,UPCOM,stock,1
SCD,CTCP Nước giải khát Chương Dương,Chuong Duong Beverages Joint Stock Company,UPCOM,stock,1
HLT,CTCP Dệt may Hoàng Thị Loan,Hoang Thi Loan Textile & Garment Joint Stock Company,UPCOM,stock,1
MHL,CTCP Minh Hữu Liên,Minh Huu Lien Joint Stock Company,UPCOM,stock,1
VLB,CTCP Xây dựng và Sản xuất Vật liệu xây dựng Biên Hòa,Bien Hoa Building Materials Production and Construction Joint Stock Company,UPCOM,stock,1
HID,CTCP Halcom Việt Nam,Halcom Vietnam Joint Stock Company,HOSE,stock,1
TV1,CTCP Tư vấn Xây dựng Điện 1,Power Engineering Consulting Joint Stock Company 1,UPCOM,stock,1
PCM,CTCP Vật liệu Xây dựng Bưu điện,Post and Telecommunications Construction Material Joint Stock Company,UPCOM,stock,1
FBA,CTCP Tập đoàn Quốc tế FBA,FBA International Group Corporation,UPCOM,stock,1
DDG,CTCP Đầu tư Công nghiệp Xuất nhập khẩu Đông Dương,Indochine Import Export Investment Industrial Joint Stock Company,HNX,stock,1
TIP,CTCP Phát triển Khu Công nghiệp Tín Nghĩa,Tin Nghia Industrial Park Development Joint Stock Company,HOSE,stock,1
TV4,CTCP Tư vấn Xây dựng Điện 4,Power Engineering Consulting Joint Stock Company 4,HNX,stock,1
VHH,CTCP Đầu tư Kinh doanh Nhà Thành Đạt,Thanh Dat Investment House Trading Joint Stock Company,UPCOM,stock,1
CCP,CTCP Cảng Cửa Cấm Hải Phòng,Hai Phong Cua Cam Port Joint Stock Company,UPCOM,stock,1
JOS,CTCP Chế biến Thủy sản xuất khẩu Minh Hải,Minh Hai Export Frozen Seafood Processing Joint - Stock Company,UPCOM,stock,1
VSH,CTCP Thủy điện Vĩnh Sơn - Sông Hinh,Vinh Son - Song Hinh Hydropower Joint Stock Company,HOSE,stock,1
HMC,CTCP Kim khí Thành phố Hồ Chí Minh - VNSTEEL,VNSTEEL - HoChiMinh City Metal Corporation,HOSE,stock,1
BBH,CTCP Bao bì Hoàng Thạch,Hoang Thach Bagging Joint Stock Company,UPCOM,stock,1
DLR,CTCP Địa ốc Đà Lạt,Dalat Real Estate Joint Stock Company,UPCOM,stock,1
E12,CTCP Xây dựng Điện VNECO12,VNECO12 Electricity Construction Joint Stock Company,UPCOM,stock,1
BLN,CTCP Vận tải và Dịch vụ Liên Ninh,Lien Ninh Transport and Service Joint Stock Company,UPCOM,stock,1
BVL,CTCP BV Land,BV Land Joint Stock Company,UPCOM,stock,1
MBG,CTCP Tập đoàn MBG,MBG Group Joint Stock Company,HNX,stock,1
TDS,CTCP Thép Thủ Đức - VNSTEEL,VNSTEEL - Thu Duc Steel Joint Stock Company,UPCOM,stock,1
SAF,CTCP Lương thực Thực phẩm Safoco,Safoco Foodstuff Joint Stock Company,HNX,stock,1
TDF,CTCP Trung Đô,Trung Do Joint Stock Company,UPCOM,stock,1
VVS,CTCP Đầu tư phát triển máy Việt Nam,Vietnam Machine Investment Development Joint Stock Company,HOSE,stock,1
TMT,CTCP Ô tô TMT,TMT Motors Corporation,HOSE,stock,1
USC,CTCP Khảo sát và Xây dựng -USCO,Union of Survey And Construction Joint Stock Company,UPCOM,stock,1
SIP,CTCP Đầu tư Sài Gòn VRG,Sai Gon VRG Investment Corporation,HOSE,stock,1
DMS,CTCP Hóa phẩm Dầu khí DMC - Miền Nam,DMC - Southern Petroleum Chemicals Joint Stock Company,UPCOM,stock,1
DCL,CTCP Dược phẩm Cửu Long,Cuu Long Pharmaceutical Joint Stock Corporation,HOSE,stock,1
TPC,CTCP Nhựa Tân Đại Hưng,Tan Dai Hung Plastic Joint Stock Company,HOSE,stock,1
VTD,CTCP Vietourist Holdings,Vietourist Holdings Joint Stock Company,UPCOM,stock,1
PTS,CTCP Vận tải và Dịch vụ Petrolimex Hải Phòng,Petrolimex Haiphong Transportation and Services Joint Stock Company,HNX,stock,1
PNG,CTCP Thương mại Phú Nhuận,Phu Nhuan Trading Joint Stock Company,UPCOM,stock,1
MDG,CTCP Miền Đông,Mien Dong Joint Stock Company,HOSE,stock,1
CMX,CTCP Camimex Group,Camimex Group Joint Stock Company,HOSE,stock,1
VAF,CTCP Phân lân Nung chảy Văn Điển,Van Dien Fused Magnesium Phosphate Fertilizer Joint Stock Company,HOSE,stock,1
BT6,CTCP Beton 6,Beton 6 Corporation,UPCOM,stock,1
MA1,CTCP Thiết bị,Machinery Joint Stock Company,UPCOM,stock,1
PJC,CTCP Thương mại và Vận tải Petrolimex Hà Nội,Petrolimex Ha Noi Transportation and Trading Joint Stock Company,HNX,stock,1
KCB,CTCP khoáng Sản và Luyện Kim Cao Bằng,Cao Bang Mineral and Metallurgical Joint Stock Company,UPCOM,stock,1
PLA,CTCP Đầu tư và Dịch vụ Hạ tầng Xăng dầu,Petroleum Logistic Service and Investment Joint Stock Company,UPCOM,stock,1
SD8,CTCP Sông Đà 8,Song Da No 8 Joint Stock Company,UPCOM,stock,1
MBB,Ngân hàng TMCP Quân đội,Military Commercial Joint Stock Bank,HOSE,stock,1
CLL,CTCP Cảng Cát Lái,Cat Lai Port Joint Stock Company,HOSE,stock,1
BBS,CTCP VICEM Bao bì Bút Sơn,VICEM Packaging But Son JSC,HNX,stock,1
BMG,CTCP May Bình Minh,Binh Minh Garment Joint Stock Company,UPCOM,stock,1
VTV,CTCP Năng lượng và Môi trường VICEM,VICEM Energy And Environment Joint Stock Company,HNX,stock,1
SDT,CTCP Sông Đà 10,Song Da No 10 Joint Stock Company,UPCOM,stock,1
KMR,CTCP Mirae,Mirae Joint Stock Company,HOSE,stock,1
SD4,CTCP Sông Đà 4,Song Da 4 Joint Stock Company,UPCOM,stock,1
IDC,Tổng Công ty IDICO - CTCP,IDICO Corporation - JSC,HNX,stock,1
ADP,CTCP Sơn Á Đông,A Dong Paint Stock Company,HOSE,stock,1
KTT,CTCP Tập đoàn Đầu tư KTT,KTT Investment Group Joint Stock Company,UPCOM,stock,1
VSN,CTCP Việt Nam Kỹ nghệ Súc sản,Vissan Joint Stock Company,UPCOM,stock,1
BCA,CTCP B.C.H,B.C.H Joint Stock Company,UPCOM,stock,1
LCD,CTCP Lắp máy - Thí nghiệm Cơ điện,Erection - Electromechanics Testing Joint Stock Company,HNX,stock,1
TST,CTCP Dịch vụ Kỹ Thuật Viễn thông,Telecommunication Technical Service Joint Stock Company,UPCOM,stock,1
HLY,CTCP Gốm Xây Dựng Yên Hưng,Yen Hung Construction Ceramic Joint Stock Company,UPCOM,stock,1
ALV,CTCP Tập đoàn MCST,MCST Group Joint Stock Company,UPCOM,stock,1
HAM,CTCP Vật tư Hậu Giang,Hau Giang Materials Joint Stock Company,UPCOM,stock,1
DNP,CTCP DNP Holding,DNP Holding Joint Stock Company,HNX,stock,1
DMC,CTCP Xuất nhập khẩu Y Tế DOMESCO,DOMESCO Medical Import-Export Joint Stock Corporation,HOSE,stock,1
TVB,CTCP Chứng khoán T-Cap,T-Cap Securities Joint Stock Company,HOSE,stock,1
CHP,CTCP Thủy điện Miền Trung,Central Hydropower Joint Stock Company,HOSE,stock,1
SLS,CTCP Mía Đường Sơn La,Son La Sugar Joint Stock Company,HNX,stock,1
ECO,CTCP Nhựa sinh thái Việt Nam,Viet Nam Eco Plastic Technology Joint Stock Company,UPCOM,stock,1
VIN,CTCP Giao nhận Kho vận Ngoại Thương Việt Nam,Vinatrans,UPCOM,stock,1
CTR,Tổng Công ty cổ phần Công trình Viettel,Viettel Construction Joint Stock Corporation,HOSE,stock,1
SZL,CTCP Sonadezi Long Thành,Sonadezi Long Thanh Shareholding Company,HOSE,stock,1
ILS,CTCP Đầu tư Thương mại và Dịch vụ Quốc tế,International Investment Trade and Service Joint Stock Company,UPCOM,stock,1
TDB,CTCP Thủy điện Định Bình,Dinh Binh Hydro Power Joint Stock Company,UPCOM,stock,1
BKG,CTCP Đầu tư BKG Việt Nam,BKG Viet Nam Investment Joint Stock Company,HOSE,stock,1
AAH,CTCP Hợp Nhất,Hop Nhat Joint Stock Company,UPCOM,stock,1
LG9,CTCP Cơ giới và Xây lắp Số 9,Mechanized Construction and Installation Joint Stock Company No9,UPCOM,stock,1
TDM,CTCP Nước Thủ Dầu Một,Thu Dau Mot Water Joint Stock Company,HOSE,stock,1
BMK,CTCP Kỹ thuật nhiệt Mèo Đen,Black Cat Insulation Technical Joint Stock Company,UPCOM,stock,1
ACC,CTCP Đầu tư và Xây dựng Bình Dương ACC,ACC Binh Duong Investment and Construction Joint Stock Company,HOSE,stock,1
TNC,CTCP Cao su Thống Nhất,Thong Nhat Rubber Joint Stock Company,HOSE,stock,1
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,PetroVietnam Power Corporation,HOSE,stock,1
GHC,CTCP Thủy điện Gia Lai,Gia Lai Hydropower Joint Stock Company,HOSE,stock,1
UEM,CTCP Cơ điện Uông Bí - Vinacomin,Vinacomin - Uong Bi Electric Mechanical Joint Stock Company,UPCOM,stock,1
PVV,CTCP Vinaconex 39,Vinaconex 39 Joint Stock Company,UPCOM,stock,1
HOT,CTCP Du lịch - Dịch vụ Hội An,Hoi An Tourist Service Joint Stock Company,UPCOM,stock,1
BCG,CTCP Tập đoàn Bamboo Capital,Bamboo Capital Group Joint Stock Company,HOSE,stock,1
BLI,Tổng Công ty cổ phần Bảo hiểm Bảo Long,Bao Long Insurance Corporation,UPCOM,stock,1
TGP,CTCP Trường Phú,Truong Phu Corporation,UPCOM,stock,1
HNA,CTCP Thủy điện Hủa Na,Hua Na Hydropower Joint Stock Company,HOSE,stock,1
TTN,CTCP Công nghệ & Truyền thông Việt Nam,Viet Nam Technology & Telecommunication Joint Stock Company,UPCOM,stock,1
FBC,CTCP Cơ khí Phổ Yên,Pho Yen Mechanical Joint Stock Company,UPCOM,stock,1
NFC,CTCP Phân lân Ninh Bình,Ninh Binh Phosphate Fertilizer Joint Stock Company,HNX,stock,1
HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Hoang Anh Gia Lai Agricultural Joint Stock Company,UPCOM,stock,1
SD5,CTCP Sông Đà 5,Song Da No5 Joint-Stock Company,HNX,stock,1
F88,CTCP Đầu tư F88,F88 Investment Joint Stock company,UPCOM,stock,1
SAM,CTCP SAM Holdings,SAM Holdings Corporation,HOSE,stock,1
VCI,CTCP Chứng khoán Vietcap,Vietcap Securities Joint Stock Company,HOSE,stock,1
DTP,CTCP Dược phẩm CPC1 Hà Nội,Ha Noi CPC1 Pharmaceutical Joint Stock Company,UPCOM,stock,1
BMC,CTCP Khoáng sản Bình Định,Binh Dinh Minerals Joint Stock Company,HOSE,stock,1
ACS,CTCP Xây lắp Thương mại 2,Architects & Construction Service Corporation,UPCOM,stock,1
TLT,CTCP Viglacera Thăng Long,Viglacera Thanglong Joint  Stock Company,UPCOM,stock,1
CAG,CTCP Cảng An Giang,An Giang Port Joint Stock Company,HNX,stock,1
VBH,CTCP Điện tử Bình Hòa,Viettronics Binh Hoa Joint Stock Company,UPCOM,stock,1
MAC,CTCP Tập đoàn Macstar,Macstar Group Corporation,HNX,stock,1
SMB,CTCP Bia Sài Gòn - Miền Trung,Sai Gon - Mien Trung Beer Joint Stock Company,HOSE,stock,1
TAN,CTCP Cà phê Thuận An,Thuan An Coffee Joint Stock Company,UPCOM,stock,1
LAF,CTCP Chế biến hàng Xuất khẩu Long An,Long An Food Processing Export Joint Stock Company,HOSE,stock,1
NNT,CTCP Cấp nước Ninh Thuận,Ninh Thuan Water Supply Joint Stock Company,UPCOM,stock,1
BMP,CTCP Nhựa Bình Minh,Binh Minh Plastics Joint Stock Company,HOSE,stock,1
BSG,CTCP Xe khách Sài Gòn,Saigon Passenger Transport JSC,UPCOM,stock,1
VGP,CTCP Cảng Rau Quả,The Vegetexco Port Joint Stock Company,HNX,stock,1
TKU,CTCP Công nghiệp Tung Kuang,Tung Kuang Industrial Joint Stock Company,HNX,stock,1
VTA,CTCP Vitaly,Vitaly Joint Stock Company,UPCOM,stock,1
DHA,CTCP Hóa An,Hoa An Joint Stock Company,HOSE,stock,1
MEL,CTCP Thép Mê Lin,Me Lin Steel Joint Stock Company,HNX,stock,1
SCC,CTCP Thương mại Đầu tư SHB,SHB Trading Investment Joint Stock Company,UPCOM,stock,1
XMC,CTCP Đầu tư  và Xây dựng Xuân Mai,Xuan Mai Investment and Construction Corporation,UPCOM,stock,1
A32,CTCP 32,32 Joint Stock Company,UPCOM,stock,1
VHG,CTCP Đầu tư Phát triển Việt Trung Nam,Viet Trung Nam Investment and Development Joint Stock Company,UPCOM,stock,1
VBG,CTCP Địa chất Việt Bắc - TKV,Vinacomin - Viet Bac Geology Joint Stock Company,UPCOM,stock,1
SZB,CTCP Sonadezi Long Bình,Sonadezi Long Binh Share Holding Company,HNX,stock,1
TLG,CTCP Tập đoàn Thiên Long,Thien Long Group Corporation,HOSE,stock,1
TAB,CTCP Freco Việt Nam,Freco Viet Nam Corporation,UPCOM,stock,1
AIC,Tổng Công ty Cổ phần Bảo hiểm DBV,DBV Insurance Group Joint Stock Company,UPCOM,stock,1
APS,CTCP Chứng khoán Châu Á Thái Bình Dương,Asia - Pacific Securities Joint Stock Company ,HNX,stock,1
NDX,CTCP Xây lắp Phát triển Nhà Đà Nẵng,Da Nang Housing Development Joint Stock Company,HNX,stock,1
CMV,CTCP Thương nghiệp Cà Mau,Ca Mau Trading Joint Stock Company,HOSE,stock,1
HAG,CTCP Hoàng Anh Gia Lai,Hoang Anh Gia Lai Joint Stock Company,HOSE,stock,1
CTX,Tổng Công ty cổ phần Đầu tư Xây dựng và Thương mại Việt Nam,Vietnam Investment Construction and Trading Joint Stock Corporation,UPCOM,stock,1
PVC,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,PetroVietnam Chemical and Services Joint Stock Corporation,HNX,stock,1
AMC,CTCP Khoáng sản Á Châu,Asia Mineral Joint Stock Company,HNX,stock,1
TIG,CTCP Tập đoàn Đầu tư Thăng Long,Thang Long Investment Group Joint Stock Company,HNX,stock,1
VTR,CTCP Du lịch Vietravel,Vietravel Tourism Joint Stock Company,UPCOM,stock,1
PX1,CTCP Xi măng Sông Lam 2,Cement Joint Stock Company Song Lam 2,UPCOM,stock,1
FIT,CTCP Tập đoàn F.I.T,F.I.T Group Joint Stock Company,HOSE,stock,1
BHP,CTCP Bia Hà Nội - Hải Phòng,Ha Noi - Hai Phong Beer JSC,UPCOM,stock,1
PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,Petrolimex Petrochemical Corporation - JSC,HNX,stock,1
TQW,CTCP Cấp thoát nước Tuyên Quang,Tuyen Quang Water Supply and Sewerage Joint Stock Company,UPCOM,stock,1
VE1,CTCP Xây dựng Điện VNECO 1,VNECO 1 Electricity Construction Joint Stock Company,HNX,stock,1
VCF,CTCP Vinacafé Biên Hòa,Vinacafé Bien Hoa Joint Stock Company,HOSE,stock,1
VUA,CTCP Chứng khoán Stanley Brothers,Stanley Brothers Securities Incorporation,UPCOM,stock,1
SJM,CTCP Sông Đà 19,Song Da 19 Joint Stock Company,UPCOM,stock,1
HFC,CTCP Xăng dầu HFC,HFC Petrol Joint Stock Company,UPCOM,stock,1
HVN,Tổng Công ty Hàng không Việt Nam - CTCP,Vietnam Airlines Joint Stock Company,HOSE,stock,1
TSC,CTCP Vật tư Kỹ thuật nông nghiệp Cần Thơ,Techno - Agricultural Supplying Joint Stock Company,HOSE,stock,1
DCR,CTCP Gạch men Cosevco,Cosevco Ceramic Tiles Joint Stock Company,UPCOM,stock,1
HWS,CTCP Cấp nước Huế,Hue Water Supply Joint Stock Company,UPCOM,stock,1
HPO,CTCP Công nghiệp Hapulico,Hapulico Industry Joint Stock Company,UPCOM,stock,1
HDW,CTCP Kinh doanh Nước sạch Hải Dương,Hai Duong Water Joint Stock Company,UPCOM,stock,1
VC1,CTCP Xây dựng Số 1,Construction Joint Stock Company No 1,HNX,stock,1
GCF,CTCP Thực phẩm G.C,G.C Food Joint Stock Company,UPCOM,stock,1
APP,CTCP Phát triển Phụ gia và Sản phẩm Dầu Mỏ,Additives and Petroleum Products Joint Stock Company,UPCOM,stock,1
STD,CTCP Bia - Nước giải khát Sài Gòn - Tây Đô,Sai Gon Tay Do Beer - Beverage Joint Stock Company,UPCOM,stock,1
BAF,CTCP Nông nghiệp BAF Việt Nam,BAF Viet Nam Agriculture Joint Stock Company,HOSE,stock,1
MSN,CTCP Tập đoàn Masan,Masan Group Corporation,HOSE,stock,1
MDA,CTCP Môi trường Đô thị Đông Anh,Dong Anh Urban Environment Joint Stock Company,UPCOM,stock,1
PIC,CTCP Đầu tư Điện lực 3,PC3 - Investment Joint Stock Company ,HNX,stock,1
MVN,Tổng Công ty Hàng hải Việt Nam - CTCP,Vietnam Maritime Corporation,UPCOM,stock,1
MQB,CTCP Môi trường và Phát triển Đô thị Quảng Bình,Quang Binh Environment and Urban Development Joint Stock Company,UPCOM,stock,1
CBS,CTCP Mía Đường Cao Bằng,Cao Bang Sugar Joint Stock Company,UPCOM,stock,1
ABS,CTCP Dịch vụ Nông nghiệp Bình Thuận,BinhThuan Agriculture Services Joint Stock Company,HOSE,stock,1
THP,CTCP Thủy sản và Thương mại Thuận Phước,Thuan Phuoc Seafoods and Trading Corporation,UPCOM,stock,1
CCT,CTCP Cảng Cần Thơ,CanTho Port Joint Stock Company,UPCOM,stock,1
DVW,CTCP Dịch vụ và Xây dựng Cấp nước Đồng Nai,Dong Nai Water Supply Construction and Services Joint - Stock Company,UPCOM,stock,1
YBC,CTCP Xi măng và Khoáng sản Yên Bái,YenBai Cement and Minerals Joint Stock Company,UPCOM,stock,1
TIX,CTCP Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,Tan Binh Import - Export Joint Stock Corporation,HOSE,stock,1
CVT,CTCP CMC,CMC Joint Stock Company,HOSE,stock,1
TRC,CTCP Cao su Tây Ninh,Tay Ninh Rubber Joint Stock Company ,HOSE,stock,1
TNV,CTCP Thống Nhất Hà Nội,Thong Nhat Ha Noi Joint Stock Company,UPCOM,stock,1
ITA,CTCP Đầu tư và Công nghiệp Tân Tạo,Tan Tao Investment and Industry Corporation,UPCOM,stock,1
ECI,CTCP Tập Đoàn ECI,ECI Group Joint Stock Company,HNX,stock,1
ITQ,CTCP Tập đoàn Thiên Quang,Thien Quang Group Joint Stock Company,HNX,stock,1
SZC,CTCP Sonadezi Châu Đức,Sonadezi Chau Duc Shareholding Company,HOSE,stock,1
DTL,CTCP Đại Thiên Lộc,Dai Thien Loc Corporation,HOSE,stock,1
PIA,CTCP Tin học Viễn thông Petrolimex,Petrolimex Information Technology and Telecommunication Joint Stock Company,HNX,stock,1
KST,CTCP KASATI,Kasati Joint Stock Company,HNX,stock,1
CMW,CTCP Cấp nước Cà Mau,Ca Mau Water Supply Joint Stock Company,UPCOM,stock,1
DCG,CTCP Tổng Công ty May Đáp Cầu,Dap Cau Garment Corporation Joint Stock Company,UPCOM,stock,1
INN,CTCP Bao bì và In Nông nghiệp,Agriculture Printing and Packaging Joint Stock Company,HNX,stock,1
KIP,CTCP K.I.P Việt Nam,Vietnam K.I.P Joint Stock Company,UPCOM,stock,1
C92,CTCP Xây dựng và Đầu tư 492, Construction & Investment JSC No 492,UPCOM,stock,1
PAN,CTCP Tập đoàn PAN,The PAN Group Joint Stock Company,HOSE,stock,1
TBC,CTCP Thủy điện Thác Bà,Thac Ba Hydro Power Joint Stock Company,HOSE,stock,1
VGR,CTCP Cảng Xanh Vip, Vip Greenport Joint Stock Company ,UPCOM,stock,1
PMP,CTCP Bao bì đạm Phú Mỹ,Dam Phu My Packaging Joint Stock Company,HNX,stock,1
DNA,CTCP Điện Nước An Giang,An Giang Power and Water Supply Joint Stock Company,UPCOM,stock,1
HAS,CTCP Hacisco,Hacisco Joint Stock Company,HOSE,stock,1
NAW,CTCP Cấp nước Nghệ An,Nghe An Water Supply Joint Stock Company,UPCOM,stock,1
MQN,CTCP Môi trường đô thị Quảng Ngãi,Quang Ngai Urban Environment Joint Stock Company,UPCOM,stock,1
BCR,CTCP BCG Land,BCG Land Joint Stock Company,UPCOM,stock,1
PHP,CTCP Cảng Hải Phòng,Port of Hai Phong Joint Stock Company,UPCOM,stock,1
IJC,CTCP Phát triển Hạ tầng Kỹ thuật,Becamex Infrastructure Development Joint Stock Company,HOSE,stock,1
NTF,CTCP Dược - Vật tư Y tế Nghệ An,Nghe An Pharmaceutical Medical Materical and Equipment Joint Stock Company,UPCOM,stock,1
FTI,CTCP Công nghiệp - Thương mại Hữu Nghị,Friendship Trading - Industrial Joint Stock Company,UPCOM,stock,1
ELC,CTCP Công Nghệ - Viễn Thông Elcom,Elcom Technology Communications Corporation,HOSE,stock,1
CDP,CTCP Dược phẩm Trung ương Codupha,Codupha Central Pharmaceutical Joint Stock Company,UPCOM,stock,1
KSV,Tổng Công ty Khoáng sản TKV - CTCP,Vinacomin - Minerals Holding Corporation,HNX,stock,1
NVT,CTCP Bất động sản Du lịch Ninh Vân Bay,Ninh Van Bay Travel Real Estate Joint Stock Company,HOSE,stock,1
PTT,CTCP Vận tải Dầu khí Đông Dương,Indochina Petroleum Transportation Joint Stock Company,UPCOM,stock,1
VC3,CTCP Tập đoàn Nam Mê Kông,Nam MeKong Group Joint Stock Company,HNX,stock,1
S12,CTCP Sông Đà 12,Song Da No 12 Joint Stock Company,UPCOM,stock,1
SAV,CTCP Hợp tác Kinh tế và Xuất nhập khẩu Savimex,Savimex Corporation,HOSE,stock,1
CCS,CTCP Chíp Sáng,Brilliant Chip Joint Stock Company,UPCOM,stock,1
TRA,CTCP Traphaco,Traphaco Joint Stock Company,HOSE,stock,1
CDN,CTCP Cảng Đà Nẵng,Danang Port Joint Stock Company,HNX,stock,1
RAL,CTCP Bóng đèn Phích nước Rạng Đông,Rang Dong Light Source and Vacuum Flask Joint Stock Company,HOSE,stock,1
BCE,CTCP Xây dựng & Giao thông Becamex,Becamex Construction & Civil Engineering Joint Stock Company,HOSE,stock,1
MTL,CTCP Dịch vụ Môi trường Đô thị Từ Liêm,Tu Liem Urban Environment Service Joint Stock Company,UPCOM,stock,1
ICN,CTCP Đầu tư Xây dựng Dầu khí IDICO,IDICO Investment Construction Oil and Natural Gas Joint Stock Company,UPCOM,stock,1
CAD,CTCP Chế biến và Xuất nhập khẩu Thủy sản Cadovimex,Cadovimex Seafood Import-Export and Processing Joint Stock Company,UPCOM,stock,1
DXL,CTCP Du Lịch và Xuất nhập khẩu Lạng Sơn,Lang Son Tourism and Import - Export Joint Stock Company,UPCOM,stock,1
GVR,Tập đoàn Công nghiệp Cao su Việt Nam - CTCP,Viet Nam Rubber Group - Joint Stock Company,HOSE,stock,1
MCM,CTCP Giống Bò sữa Mộc Châu,MocChau Dairy Cattle Breeding Joint Stock Company,HOSE,stock,1
SPD,CTCP Xuất nhập khẩu Thủy sản Miền Trung,Da Nang Seaproducts Import - Export Corporation,UPCOM,stock,1
TTB,CTCP TTBGroup,TTBGroup Joint Stock Company,UPCOM,stock,1
ABC,CTCP Truyền thông VMG,VMG Media Joint Stock Company,UPCOM,stock,1
LLM,Tổng Công ty Lắp máy Việt Nam - CTCP,VietNam Machinery Installation Corporation - JSC,UPCOM,stock,1
LHC,CTCP Đầu tư và Xây dựng Thủy lợi Lâm Đồng,Lam Dong Investment and Hydraulic Construction Joint - Stock Company,HNX,stock,1
HGM,CTCP Cơ khí và Khoáng sản Hà Giang,Ha Giang Mineral and Mechanics Joint Stock Company,HNX,stock,1
AG1,CTCP 28.1,28.1 Joint Stock Company,UPCOM,stock,1
DAN,CTCP Dược Danapha,Danapha Pharmaceutical Joint Stock Company,UPCOM,stock,1
PSI,CTCP Chứng khoán Dầu khí,PetroVietnam Securities Joint Stock Company,HNX,stock,1
G20,CTCP Đầu tư Dệt may Vĩnh Phúc,Vinh Phuc Textile Investment Joint Stock Company,UPCOM,stock,1
LM7,CTCP Lilama 7,Lilama 7 Joint Stock Company,UPCOM,stock,1
MVC,CTCP Vật liệu và Xây dựng Bình Dương,Binh Duong Building Materials and Construction Corporation ,UPCOM,stock,1
LIX,CTCP Bột Giặt Lix,Lix Detergent Joint Stock Company,HOSE,stock,1
PAC,CTCP Pin Ắc quy Miền Nam,Dry Cell and Storage Battery Joint Stock Company,HOSE,stock,1
SKH,CTCP Nước giải khát Sanest Khánh Hòa,Khanh Hoa Sanest Soft Drink Joint Stock Company,UPCOM,stock,1
VNC,CTCP Tập đoàn Vinacontrol,Vinacontrol Group Corporation,HNX,stock,1
HPW,CTCP Cấp nước Hải Phòng,Hai Phong Water Joint Stock Company,UPCOM,stock,1
QNT,CTCP Tư vấn Phát triển Quảng Nam,Quang Nam Consulting and Investment Development Joint Stock Company,UPCOM,stock,1
LDG,CTCP Đầu tư LDG,LDG Investment Joint stock Company,HOSE,stock,1
CMP,CTCP Cảng Chân Mây,Chanmay Port Joint Stock Company,UPCOM,stock,1
RBC,CTCP Công nghiệp và Xuất nhập khẩu Cao su,Rubber Industry & Import - Export Joint Stock Company,UPCOM,stock,1
CHC,CTCP Cẩm Hà,Camha Joint Stock Company,UPCOM,stock,1
NTT,CTCP Dệt - May Nha Trang,Nha Trang Textile & Garment Joint Stock Company,UPCOM,stock,1
SRF,CTCP SEAREFICO,Searefico Corporation,HOSE,stock,1
HVT,CTCP Hóa chất Việt Trì,Viet Tri Chemical Joint Stock Company,HNX,stock,1
V12,CTCP Xây dựng Số 12,Viet Nam Construction Joint Stock Company No 12,HNX,stock,1
EMS,Tổng Công ty Chuyển phát nhanh Bưu Điện - CTCP,VN Post Express Joint Stock Corporation,UPCOM,stock,1
SIV,CTCP SIVICO,SIVICO Joint Stock Company,UPCOM,stock,1
VNS,CTCP Ánh Dương Việt Nam,Vietnam Sun Corporation,HOSE,stock,1
DNL,CTCP Logistics Cảng Đà Nẵng,Da Nang Port Logistics Joint Stock Company,UPCOM,stock,1
DNT,CTCP Du lịch Đồng Nai,Dong Nai Tourist Joint Stock Company,UPCOM,stock,1
SCR,CTCP Địa ốc Sài Gòn Thương Tín,Sai Gon Thuong Tin Real Estate Joint Stock Company,HOSE,stock,1
AVG,CTCP Phân bón Quốc tế Âu Việt,Europe Vietnam International Fertilizer Joint Stock Company,UPCOM,stock,1
DNC,CTCP Điện Nước Lắp máy Hải Phòng,Hai Phong Electricity Water Machine Assembly JSC,HNX,stock,1
DNH,CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi,Da Nhim - Ham Thuan - Da Mi Hydro Power Joint Stock Company,UPCOM,stock,1
